5380,Brunswick Golf Club,Brunswick,ME
5381,Highland Green Golf Club,Topsham,ME
5382,Naples Golf & Country Club,Naples,ME
5383,Nonesuch River Golf Club,Scarborough,ME
5393,Portland Country Club,Falmouth Foreside,ME
5397,Fox Ridge Golf Club,Auburn,ME
5398,Martindale Country Club,Auburn,ME
5399,Sable Oaks Golf Club,South Portland,ME
5400,Dunegrass Golf Club,Old Orchard Beach,ME
5401,Belgrade Lakes Golf Club,Belgrade Lakes,ME
5404,Salmon Falls Country Club,Bar Mills,ME
5407,Webhannet Golf Club,Kennebunkport,ME
5408,Natanis Golf Course - Arrowhead,Vassalboro,ME
5409,Turner Highlands Country Club,Turner,ME
5414,Great Chebeague Golf Club,Chebeague Island,ME
5419,Prospect Hill Golf Course,Auburn,ME
5420,Cape Neddick Country Club,Ogunquit,ME
5425,Point Sebago Golf Resort,Casco,ME
5430,Biddeford-Saco Country Club,Saco,ME
5433,Norway Country Club,Norway,ME
5434,Purpoodock Club,Cape Elizabeth,ME
5437,Freeport Country Club,Freeport,ME
5440,Riverside Golf Course - North,Portland,ME
5441,Bethel Inn & Country Club,Bethel,ME
5443,Bath Golf Club,Bath,ME
5444,Bridgton Highlands Country Club,Bridgton,ME
5451,Paris Hill Country Club,South Paris,ME
5453,Province Lake Golf,Parsonfield,ME
5457,Sebasco Harbor Resort,Sebasco Estates,ME
5458,Prouts Neck Country Club,Scarborough,ME
5465,York Golf & Tennis Club,York Village,ME
5468,Falmouth Country Club,Falmouth,ME
5477,Frank E. Peters Municipal Golf Course,Nevada,MO
5478,Twin Hills Golf & Country Club,Joplin,MO
5481,New Madrid Country Club,New Madrid,MO
5484,Indian Rock Golf Club - Indian Rock Golf Club,Laurie,MO
5487,Carrollton Country Club,Carrollton,MO
5489,Perryville Country  Club,Perryville,MO
5490,Eagles Bluff Golf Course,Clarksville,MO
5492,Royal Oaks Golf Course,Whiteman Afb,MO
5494,Hail Ridge Golf Course - Hail Ridge Golf Course,Boonville,MO
5496,Meadow Lake Country Club,Clinton,MO
5498,Silo Ridge Golf & Country Club,Bolivar,MO
5499,Elk River Golf Course,Noel,MO
5508,Hidden Trails Country Club - Hidden Trails Country Club,Dexter,MO
5514,Twin Oaks Country Club,Springfield,MO
5516,Neosho Municipal Golf Course - Valley/Lakes,Neosho,MO
5519,Arthur Hills Golf Course,Mexico,MO
5520,Salem Country Club,Salem,MO
5521,Charleston Country Club,Charleston,MO
5522,Twin Lakes Golf Course,Kahoka,MO
5524,Cuba Lakes Country Club,Cuba,MO
5525,Kennett Country Club,Kennett,MO
5527,Columbia Country Club,Columbia,MO
5528,Indian Foothills Golf Club - Indian Foothills Golf Club,Marshall,MO
5532,Buffalo Ridge Springs Course,Hollister,MO
5533,Lake View Golf Club,Neelyville,MO
5536,A.L. Gustin Golf Course,Columbia,MO
5538,Fairview Golf Club,St. Joseph,MO
5540,Duncan Hills Golf Course,Savannah,MO
5541,Sycamore Creek Golf Club,Osage Beach,MO
5542,Cape Jaycee Municipal Golf Course - Cape Jaycee Municipal Golf Course,Cape Girardeau,MO
5545,Randel-Hinkle Municipal Golf Course,Mountain Grove,MO
5546,Centralia Country Club,Centralia,MO
5548,Center Creek Golf Course,Sarcoxie,MO
5549,Pine Knolls Country Club,Knoxville,IA
5550,Beaver Hills Country Club,Cedar Falls,IA
5551,Wakonda Club - Wakonda Club,Des Moines,IA
5552,Bos Landen Golf  Resort,Pella,IA
5553,Audubon Golf And Country Club,Audubon,IA
5554,Green Valley Golf Course,Sioux City,IA
5555,Woodland Hills Golf Course,Des Moines,IA
5556,Clarinda Country Club,Clarinda,IA
5557,Copper Creek Golf Club,Pleasant Hill,IA
5559,Oskaloosa Golf,Oskaloosa,IA
5560,Otter Creek Golf Course,Ankeny,IA
5561,Oakridge Recreation Assn.,Goldfield,IA
5562,Washington Golf And Country Club,Washington,IA
5563,The Ridge Golf Club,Sioux Center,IA
5564,Finkbine Golf Course,Iowa City,IA
5565,Hyperion Field Club,Johnston,IA
5566,Dodge Riverside Golf Club,Council Bluffs,IA
5568,Legend Trail Golf Club,Parkersburg,IA
5569,The Preserve On Rathbun Lake,Moravia,IA
5570,Grinnell College Golf Course - Grinnell College Golf Course,Grinnell,IA
5571,South Hills Golf Course,Waterloo,IA
5572,Gates Park Golf Course,Waterloo,IA
5573,Cedar Rapids Country Club,Cedar Rapids,IA
5574,Sunnyside Country Club,Waterloo,IA
5575,Arsenal Island Golf Club,Rock Island,IL
5576,Westwood Golf Course,Newton,IA
5577,Sheaffer Memorial Golf Course,Fort Madison,IA
5578,Landsmeer Golf Club,Orange City,IA
5579,Vinton Country Club,Vinton,IA
5580,Talons Of Tuscany Golf Club,Ankeny,IA
5582,Humboldt Country Club - Humboldt Country Club,Humboldt,IA
5583,Monticello Golf Club,Monticello,IA
5584,Pleasantville Golf And Cc,Pleasantville,IA
5585,Irv Warren Memorial Golf Course,Waterloo,IA
5586,Edmundson Golf Course,Oskaloosa,IA
5587,Pleasant Valley Golf Course,Iowa City,IA
5588,Blue Top Ridge At Riverside,Riverside,IA
5589,Spirit Hollow Golf Course,Burlington,IA
5590,Spencer Golf And Country Club,Spencer,IA
5591,Otter Valley Golf Course,George,IA
5592,Dyersville Golf And Country Club,Dyersville,IA
5593,Rustic Ridge Golf Course,Eldridge,IA
5594,Glen Oaks Country Club,West Des Moines,IA
5595,Pebble Creek Golf Course,Leclaire,IA
5597,Cedar Ridge Golf Course,Charles City,IA
5598,New Hampton Golf And Country Club,New Hampton,IA
5600,Bright Grandview Golf Course,Des Moines,IA
5601,Deer Run Golf Course,Hinton,IA
5604,Jester Park Golf Course,Granger,IA
5607,Crow Valley Golf Club,Davenport,IA
5608,Kalona Golf Course,Kalona,IA
5609,Red Oak Country Club,Red Oak,IA
5611,Elmwood Country Club,Marshalltown,IA
5612,Elks Country Club,Iowa City,IA
5613,Lincoln Valley Golf Course,State Center,IA
5615,Briggs Woods Golf Course,Webster City,IA
5616,Prairie Links Golf & Events Center,Waverly,IA
5619,Fulton Country Club,Fulton,IL
5620,Pheasant Ridge Golf Course,Cedar Falls,IA
5621,Fox Ridge Golf Course,Dike,IA
5622,Gardner  Memorial Golf Course,Marion,IA
5623,Twin Pines Golf Course,Cedar Rapids,IA
5624,Whispering Creek Golf Club,Sioux City,IA
5628,Cedar Pointe Golf Course,Boone,IA
5629,Meadows Country Club,Moville,IA
5630,Duck Creek Golf Course,Davenport,IA
5631,Onawa Country Club,Onawa,IA
5632,Red Carpet Golf,Waterloo,IA
5634,Mount Pleasant Golf And Country Club,Mt. Pleasant,IA
5635,Willow Run Country Club,Denver,IA
5637,Bear Creek Golf Course,Forest City,IA
5638,Westin Mission Hills Resort - Pete Dye Resort Course,Rancho Mirage,CA
5639,Westin Mission Hills Resort - Gary Player Signature Course,Rancho Mirage,CA
5640,Indian Hills Golf Club,Riverside,CA
5641,El Caballero Country Club - El Caballero Country Club,Tarzana,CA
5642,Toscana Country Club - North Course,Indian Wells,CA
5643,Toscana Country Club - South Course,Indian Wells,CA
5646,Desert Willow Golf Resort - Mountain View,Palm Desert,CA
5647,Desert Willow Golf Resort - Firecliff,Palm Desert,CA
5650,The Los Angeles Country Club - North,Los Angeles,CA
5651,The Los Angeles Country Club - South,Los Angeles,CA
5652,The Lakes Country Club - East/South,Palm Desert,CA
5653,The Lakes Country Club - South/North,Palm Desert,CA
5654,The Lakes Country Club - North/East,Palm Desert,CA
5662,El Prado Golf Courses - Chino Creek,Chino,CA
5663,El Prado Golf Courses - Butterfield Stage,Chino,CA
5664,Industry Hills Golf Club - Eisenhower Course,City Of Industry,CA
5665,Industry Hills Golf Club - Zaharias Course,City Of Industry,CA
5666,La Costa Resort & Spa - Legends,Carlsbad,CA
5667,La Costa Resort & Spa - Champions,Carlsbad,CA
5670,Los Coyotes Country Club - Valley/Vista,Buena Park,CA
5671,Los Coyotes Country Club - Vista/Lake,Buena Park,CA
5672,Los Coyotes Country Club - Lake/Valley,Buena Park,CA
5673,Glen Annie Golf Club,Santa Barbara,CA
5674,Cathedral Canyon Golf Club,Cathedral City,CA
5675,Fairbanks Ranch Country Club - Lakes To Ocean,Rancho Santa Fe,CA
5676,Fairbanks Ranch Country Club - Valley To Lakes,Rancho Santa Fe,CA
5677,Fairbanks Ranch Country Club - Ocean To Valley,Rancho Santa Fe,CA
5678,Indian Wells Country Club - Classic Course,Indian Wells,CA
5679,Indian Wells Country Club - Cove Course,Indian Wells,CA
5680,Riviera Country Club,Pacific Palisades,CA
5681,Golf Club At La Quinta,La Quinta,CA
5682,Pelican Hill Golf Club - Ocean North,Newport Beach,CA
5683,Pelican Hill Golf Club - Ocean South,Newport Beach,CA
5684,Strawberry Farms Golf Club,Irvine,CA
5685,Woodland Hills Country Club,Woodland Hills,CA
5686,Yorba Linda Country Club,Yorba Linda,CA
5687,Wood Ranch Golf Club,Simi Valley,CA
5688,The Madison Club,La Quinta,CA
5690,Tradition Golf Club,La Quinta,CA
5691,The Reserve,Indian Wells,CA
5692,Sunset Hills Country Club,Thousand Oaks,CA
5693,Sunrise Country Club,Rancho Mirage,CA
5694,Sundale Country Club,Bakersfield,CA
5696,Stockdale Country Club,Bakersfield,CA
5697,The Springs Club - The Springs Club,Rancho Mirage,CA
5698,Spring Valley Lake Country Club,Victorville,CA
5699,Spanish Hills Country Club,Camarillo,CA
5700,South Hills Country Club,West Covina,CA
5701,Sun Lakes Country Club,Banning,CA
5703,Roadrunner Dunes Golf Club,Twenty Nine Palms,CA
5704,Tamarisk Country Club,Rancho Mirage,CA
5705,Silverrock Resort - Silverrock Resort,La Quinta,CA
5706,The Vintage Club - Desert,Indian Wells,CA
5707,The Vintage Club - Mountain,Indian Wells,CA
5708,Virginia Country Club,Long Beach,CA
5709,The Mission Club - The Mission Club,Lompoc,CA
5711,Via Verde Country Club - Via Verde Country Club,San Dimas,CA
5712,Victoria Club,Riverside,CA
5713,Upland Hills Country Club - Upland Hills Country Club,Upland,CA
5715,Valencia Country Club,Valencia,CA
5716,Western Hills Country Club,Chino,CA
5717,Warner Springs Ranch,Warner Springs,CA
5718,Vista Valley Cc - Par 72,Vista,CA
5719,Woodhaven Country Club,Palm Desert,CA
5720,Seven Hills Golf Club,Hemet,CA
5721,Silver Lakes Country Club - East/South,Helendale,CA
5722,Silver Lakes Country Club - North/South,Helendale,CA
5723,Silver Lakes Country Club - North/East,Helendale,CA
5724,Sierra La Verne Country Club,La Verne,CA
5725,Sherwood Country Club,Thousand Oaks,CA
5726,Seven Oaks Country Club - Original Course,Bakersfield,CA
5727,Seven Oaks Country Club - Oaks/Lakes,Bakersfield,CA
5728,Seven Oaks Country Club - Lakes/Island,Bakersfield,CA
5730,Seven Oaks Country Club - Island/Oaks,Bakersfield,CA
5731,Shadow Hills Golf Club - South Course,Indio,CA
5732,Shadowridge Country Club - Shadowridge Country Club,Vista,CA
5733,Santa Maria Country Club,Santa Maria,CA
5734,San Diego Country Club,Chula Vista,CA
5735,Seacliff Country Club - Seacliff Country Club,Huntington Beach,CA
5736,The Saticoy Club - The Saticoy Club,Somis,CA
5738,San Gabriel Country Club,San Gabriel,CA
5740,San Vicente Resort & Golf Club - San Vicente Resort & Golf Club,Ramona,CA
5741,Shadow Mountain Golf Club,Palm Desert,CA
5742,Santa Ana Country Club - Santa Ana Country Club,Santa Ana,CA
5743,La Quinta Resort & Club - Citrus Club,La Quinta,CA
5744,La Quinta Resort & Club - Mountain,La Quinta,CA
5745,La Quinta Resort & Club - Dunes,La Quinta,CA
5746,Kern Valley Golf Course,Kernville,CA
5747,Oak Tree Country Club,Tehachapi,CA
5748,The Oaks Club At Valencia - The Oaks Club At Valencia,Valencia,CA
5749,La Jolla Country Club,La Jolla,CA
5750,Redlands Country Club,Redlands,CA
5751,Rancho Santa Fe Golf Club,Rancho Santa Fe,CA
5752,Pga West - Nicklaus Private Course,La Quinta,CA
5753,Pga West - Palmer Private Course,La Quinta,CA
5754,Pga West - Weiskopf Course,La Quinta,CA
5755,Pga West - Nicklaus Tournament Course,La Quinta,CA
5756,Pga West - The Stadium Course At Pga West,La Quinta,CA
5757,Pga West - Norman Course,La Quinta,CA
5758,Porter Valley Country Club - Porter Valley Country Club,Northridge,CA
5759,The Country Club Of Rancho Bernardo,San Diego,CA
5760,Rancho La Quinta Country Club - Jones Course,La Quinta,CA
5761,Rancho La Quinta Country Club - Pate Course,La Quinta,CA
5762,The Farms Golf Club - The Farms Golf Club,Rancho Santa Fe,CA
5764,Rancho Las Palmas Country Club - South/West,Rancho Mirage,CA
5765,Rancho Las Palmas Country Club - North/South,Rancho Mirage,CA
5766,Rancho Las Palmas Country Club - West/North,Rancho Mirage,CA
5767,Red Hill Country Club,Rancho Cucamonga,CA
5768,Rio Bravo Country Club,Bakersfield,CA
5770,Mission Viejo Country Club - Mission Viejo Country Club,Mission Viejo,CA
5771,Mission Hills Country Club - Arnold Palmer Course,Rancho Mirage,CA
5772,Mission Hills Country Club - Dinah Shore Tournament Course,Rancho Mirage,CA
5773,Mission Hills Country Club - Pete Dye Challenge Course,Rancho Mirage,CA
5775,Marrakesh Country Club,Palm Desert,CA
5776,Marbella Country Club - Marbella Country Club,San Juan Capistrano,CA
5777,Morgan Run Resort & Club - East/South,Rancho Santa Fe,CA
5778,Morgan Run Resort & Club - North/East,Rancho Santa Fe,CA
5779,Morgan Run Resort & Club - South/North,Rancho Santa Fe,CA
5783,Monterey Country Club - East/South,Palm Desert,CA
5784,Monterey Country Club - South/West,Palm Desert,CA
5785,Monterey Country Club - West/East,Palm Desert,CA
5786,Newport Beach Country Club,Newport Beach,CA
5787,Mountaingate Country Club - Lake/North,Los Angeles,CA
5788,Mountaingate Country Club - North/South,Los Angeles,CA
5789,Mountaingate Country Club - South/Lake,Los Angeles,CA
5790,North Ranch Country Club - Oaks/Lakes,Westlake Village,CA
5791,North Ranch Country Club - Lakes/Valley,Westlake Village,CA
5792,North Ranch Country Club - Valley/Oaks,Westlake Village,CA
5793,Old Ranch Country Club,Seal Beach,CA
5794,Ojai Valley Inn & Spa,Ojai,CA
5795,Bella Collina Towne & Country Club - Carnoustie/Muirfield,San Clemente,CA
5796,Bella Collina Towne & Country Club - Muirfield/Royal Lytham,San Clemente,CA
5797,Bella Collina Towne & Country Club - Royal Lytham/Carnoustie,San Clemente,CA
5798,Pauma Valley Country Club,Pauma Valley,CA
5799,Palm Valley Country Club - Challenge,Palm Desert,CA
5800,Palm Valley Country Club - Championship,Palm Desert,CA
5801,Lomas Santa Fe Country Club,Solana Beach,CA
5802,Lakeside Golf Club - Lakeside Golf Club,Burbank,CA
5804,La Cumbre Country Club,Santa Barbara,CA
5805,Ben Brown'S Golf Course,Laguna Beach,CA
5806,Lake Arrowhead Country Club,Lake Arrowhead,CA
5807,St. Mark Golf Club,Lake San Marcos,CA
5809,Heritage Palms Golf Club,Indio,CA
5810,Catalina Island Golf Course,Avalon,CA
5811,Chevy Chase Country Club,Glendale,CA
5812,Del Mar Country Club - Del Mar Country Club,Rancho Santa Fe,CA
5813,Ironwood Country Club - South,Palm Desert,CA
5814,Ironwood Country Club - North,Palm Desert,CA
5816,Big Canyon Country Club,Newport Beach,CA
5817,Brentwood Country Club - Brentwood Country Club,Los Angeles,CA
5818,Birnam Wood Golf Club,Santa Barbara,CA
5819,California Country Club,Whittier,CA
5820,Candlewood Country Club,Whittier,CA
5821,Canyon Crest Country Club - Canyon Crest Country Club,Riverside,CA
5822,Canyon Lake Country Club,Canyon Lake,CA
5823,Chaparral Country Club,Palm Desert,CA
5824,The Crosby,Rancho Santa Fe,CA
5825,Crystalaire Country Club,Llano,CA
5826,De Anza Country Club,Borrego Springs,CA
5828,Del Rio Country Club,Brawley,CA
5829,Desert Falls Country Club,Palm Desert,CA
5830,Desert Horizons Country Club,Indian Wells,CA
5831,The S @ Rancho Mirage - The S @ Rancho Mirage,Rancho Mirage,CA
5832,Desert Princess Country Club - Cielo/Vista,Cathedral City,CA
5833,Desert Princess Country Club - Lagos/Cielo,Cathedral City,CA
5834,Desert Princess Country Club - Vista/Lagos,Cathedral City,CA
5835,El Camino Country Club,Oceanside,CA
5836,Hacienda Golf Club - Hacienda Golf Club,La Habra Heights,CA
5837,Glendora Country Club,Glendora,CA
5838,Friendly Hills Country Club - Friendly Hills Country Club,Whittier,CA
5840,Eldorado Country Club,Indian Wells,CA
5841,Bernardo Heights Country Club,San Diego,CA
5843,The Country Club At Soboba Springs,San Jacinto,CA
5844,Indian Springs Golf Club,Indio,CA
5846,Hesperia Golf & Country Club,Hesperia,CA
5847,Diamond Valley Golf Club,Hemet,CA
5848,China Lake Golf Club,Ridgecrest,CA
5849,Bear Mountain Golf Course,Big Bear Lake,CA
5850,Palm Desert Country Club - The Champ Course,Palm Desert,CA
5851,O'Donnell Golf Club,Palm Springs,CA
5852,Mesquite Golf Club,Palms Springs,CA
5853,Ivey Ranch Country Club,Thousand Palms,CA
5854,Rancho San Marcos Golf Course - Rancho San Marcos Golf Course,Santa Barbara,CA
5855,Rancho Resort Golf Club,Aguanga,CA
5856,Classic Club,Palm Desert,CA
5858,The Quarry At La Quinta - The Quarry At La Quinta,La Quinta,CA
5859,Westchester Golf Course,Westchester,CA
5861,Morongo Golf Club At Tukwet Canyon - Champions,Beaumont,CA
5862,Morongo Golf Club At Tukwet Canyon - Legends,Beaumont,CA
5864,Oak Creek Golf Club,Irvine,CA
5865,Redhawk Golf Club,Temecula,CA
5866,Stone Eagle Golf Club,Palm Desert,CA
5867,Muroc Lake Golf Course,Edwards,CA
5868,Wilshire Country Club,Los Angeles,CA
5869,Alta Vista Country Club,Placentia,CA
5870,Annandale Golf Club,Pasadena,CA
5871,Antelope Valley Country Club,Palmdale,CA
5872,Apple Valley Golf Course - Apple Valley Golf Course,Apple Valley,CA
5873,Arrowhead Country Club,San Bernardino,CA
5874,Bakersfield Country Club,Bakersfield,CA
5875,Bear Creek Golf Club - Bear Creek Golf Club,Murrieta,CA
5876,Bel-Air Country Club,Los Angeles,CA
5877,Journey At Pechanga,Temecula,CA
5878,Monarch Dunes Golf Club - Old Course,Nipomo,CA
5879,Highland Springs Country Club,Cherry Valley,CA
5880,The Links At Riverlakes Ranch,Bakersfield,CA
5881,Highland Springs Village Golf Club,Cherry Valley,CA
5882,Mountain View Golf Course,Santa Paula,CA
5883,Monarch Beach Golf Links,Dana Point,CA
5884,Primm Valley Golf Club - Lakes Course,Primm Valley,CA
5885,Primm Valley Golf Club - Desert Course,Primm Valley,CA
5887,The Palms Golf Club,La Quinta,CA
5888,Rustic Canyon Golf Course - Rustic Canyon Golf Course,Moorpark,CA
5889,Marriott Shadow Ridge Golf Club,Palm Desert,CA
5890,Talega Golf Club - Talega Golf Club,San Clemente,CA
5891,Glen Ivy Golf Club - Glen Ivy Golf Club,Glen Ivy,CA
5892,Hemet Golf Club,Hemet,CA
5894,Dove Canyon Golf Club - Dove Canyon Golf Club,Dove Canyon,CA
5896,Oak Valley Golf Club,Beaumont,CA
5897,Oak Quarry Golf Club,Riverside,CA
5898,Trump National Golf Club Of Los Angeles,Rancho Palos Verdes,CA
5899,La Purisima Golf Course,Lompoc,CA
5900,Sierra Lakes Golf Club,Fontana,CA
5901,Calabasas Country Club,Calabasas,CA
5902,El Niguel Country Club,Laguna Niguel,CA
5903,Cross Creek Golf Club,Temecula,CA
5904,Coyote Hills Golf Course,Fullerton,CA
5905,Dos Lagos Golf Course,Corona,CA
5906,Eagle Falls Golf Course,Indio,CA
5907,Eagle Glen Golf Club,Corona,CA
5908,Goose Creek Golf Club,Mira Loma,CA
5909,The Golf Club Of California,Fallbrook,CA
5910,Black Gold Golf Course - Black Gold Golf Course,Yorba Linda,CA
5911,Angeles National Golf Club,Sunland,CA
5912,Altadena Golf Course,Altadena,CA
5913,Andalusia Country Club,La Quinta,CA
5914,Desert Winds Combat Center Golf Course,Twentynine Palms,CA
5915,The Golf Club At Terra Lago - North,Indio,CA
5916,The Golf Club At Terra Lago - South,Indio,CA
5917,Ranch Course At The Alisal - Ranch Course At The Alisal,Solvang,CA
5918,Mission Lakes Country Club,Desert Hot Springs,CA
5919,Hillcrest Country Club,Los Angeles,CA
5920,Bermuda Dunes Country Club - Lake-Classic #1,Bermuda Dunes,CA
5921,Bermuda Dunes Country Club - Classic #2-Lake,Bermuda Dunes,CA
5922,Bermuda Dunes Country Club - Classic #1-Classic #2,Bermuda Dunes,CA
5923,Suncrest Country Club - Suncrest Country Club,Palm Desert,CA
5924,Avondale Golf Club - Avondale Golf Club,Palm Desert,CA
5925,Mountain View Country Club At La Quinta,La Quinta,CA
5926,Palos Verdes Golf Club,Palos Verdes Estates,CA
5927,Rolling Hills Country Club - Rolling Hills Country Club,Rolling Hills Estates,CA
5928,Oakmont Country Club,Glendale,CA
5929,Aliso Viejo Country Club,Aliso Viejo,CA
5930,The Club At Morningside,Rancho Mirage,CA
5931,Tahquitz Creek Golf Resort - Resort,Palm Springs,CA
5932,Tahquitz Creek Golf Resort - Legend,Palm Springs,CA
5933,Hideaway Golf Club - Clive'S Course,La Quinta,CA
5934,Hideaway Golf Club - Pete'S Course,La Quinta,CA
5935,Palm Desert Resort Country Club - Palm Desert Resort Country Club,Palm Desert,CA
5937,Thunderbird Country Club,Rancho Mirage,CA
5958,Indian Palms Country Club And Resort - Indian/Mountain,Indio,CA
5959,Indian Palms Country Club And Resort - Mountain/Royal,Indio,CA
5960,Indian Palms Country Club And Resort - Royal/Indian,Indio,CA
5963,Indian Canyons Golf Resort - South Course,Palm Springs,CA
5964,Indian Canyons Golf Resort - North Course,Palm Springs,CA
5965,Escena Golf Club,Palm Springs,CA
5966,Bighorn Golf Club - The Canyons,Palm Desert,CA
5967,Bighorn Golf Club - The Mountains,Palm Desert,CA
5968,Arroyo Trabuco Golf Club,Mission Viejo,CA
5971,Indian Ridge Country Club - Grove,Palm Desert,CA
5972,Indian Ridge Country Club - Arroyo,Palm Desert,CA
5977,Coto De Caza Golf & Racquet Club - South Course,Coto De Caza,CA
5978,Coto De Caza Golf & Racquet Club - North Course,Coto De Caza,CA
5981,The Santaluz Club,San Diego,CA
5983,Marriott Desert Springs Resort & Spa - Valley Course,Palm Desert,CA
5984,Marriott Desert Springs Resort & Spa - Palms Course,Palm Desert,CA
5985,Cimarron Golf Resort - Boulder,Cathedral City,CA
5987,Sand Canyon Country Club - Valley/Desert,Santa Clarita,CA
5988,Las Posas Country Club,Camarillo,CA
5989,Spring Creek Golf Course,Seneca,KS
5991,Brentwood (Gc At) - Creekside/Hillside,Brentwood,CA
5992,Brentwood (Gc At) - Hillside/Diablo,Brentwood,CA
5996,Bidwell Park Gc,Chico,CA
6001,Franklin Canyon Gc,Hercules,CA
6002,Presidio Gc - Presidio Gc,San Francisco,CA
6003,Lake Chabot Gc,Oakland,CA
6004,Monarch Bay Gc - Marina,San Leandro,CA
6005,Los Lagos Gc,San Jose,CA
6008,Windsor Gc - Windsor Gc,Windsor,CA
6009,Trinity Alps Gc,Weaverville,CA
6011,Fall River Valley Gcc,Fall River Mills,CA
6012,Napa Gc At Kennedy Park - Napa Gc At Kennedy Park,Napa,CA
6013,Gold Hills Cc,Redding,CA
6014,Lincoln Park Gc - Lincoln Park Gc,San Francisco,CA
6015,Monterey Pines Gc,Monterey,CA
6016,Mccloud Gc,Mccloud,CA
6017,Mount Shasta Resort,Mount Shasta City,CA
6019,Allen'S Gc - Allen'S Gc,Redding,CA
6020,Pinnacle Hills Gc,Tres Pinos,CA
6021,Mission Hills Gc,Hayward,CA
6022,Teal Bend Gc - Teal Bend Gc,Sacramento,CA
6023,Foxtail Gc - South,Rohnert Park,CA
6024,Dryden Park Gc,Modesto,CA
6029,Paso Robles Gc,Paso Robles,CA
6030,Campus Commons Gc,Sacramento,CA
6031,Bailey Creek Gc,Lake Almanor,CA
6032,Yosemite Lakes Park Gc - Yosemite Lakes Park Gc,Yosemite Lakes Park,CA
6033,River Creek Gc - River Creek Gc,Ahwahnee,CA
6034,Shoreline Gl,Mountain View,CA
6035,Table Mountain Gc,Oroville,CA
6036,Black Oak Gc,Auburn,CA
6037,Redwood Canyon Gc,Castro Valley,CA
6038,Lake Almanor Cc,Lake Almanor,CA
6039,Rancho Canada Gc - East,Carmel Valley,CA
6040,Tahoe City Gc - Tahoe City Gc,Tahoe City,CA
6041,Hidden Valley Lake Cc,Middletown,CA
6042,Ridge Creek,Dinuba,CA
6043,Sunnyvale Gc,Sunnyvale,CA
6045,San Ramon Gc - San Ramon Gc,San Ramon,CA
6046,River Tasalmi Gc,Redding,CA
6047,Oak Creek Gc,Red Bluff,CA
6049,Tulare Gc - Tulare Gc,Tulare,CA
6050,Porterville Gc,Porterville,CA
6051,William Land Park Gc,Sacramento,CA
6052,Foxtail Gc - North,Rohnert Park,CA
6053,Camino Heights Gc,Camino,CA
6054,Emerald Lakes Gc,Elk Grove,CA
6055,Vintner'S Gc - Vintner'S Gc,Yountville,CA
6056,Sunken Gardens Gc,Sunnyvale,CA
6057,Fairgrounds Gc - Fairgrounds Gc,Santa Rosa,CA
6061,Summitpointe Gc,Milpitas,CA
6063,Paradise Valley Gc,Fairfield,CA
6066,Santa Teresa Gc,San Jose,CA
6068,Mountain Springs Gc,Sonora,CA
6069,Ukiah Gc,Ukiah,CA
6070,Tilden Park Gc - Tilden Park Gc,Berkeley,CA
6071,Tahoe Donner Gc,Truckee,CA
6072,Nevada County Cc,Grass Valley,CA
6073,Diablo Creek Gc - Diablo Creek Gc,Concord,CA
6074,Tuscan Ridge Gc,Paradise,CA
6075,Indian Valley Gc - Indian Valley Gc,Novato,CA
6076,Twain Harte Gcc,Twain Harte,CA
6077,Glenn Gcc,Willows,CA
6078,Arbuckle Gc,Arbuckle,CA
6079,Rooster Run Gc,Petaluma,CA
6081,Manteca Park Gc,Manteca,CA
6083,Snowcreek Gc,Mammoth Lakes,CA
6087,Little River Inn Gc - Little River Inn Gc,Little River,CA
6088,Healdsburg Gc At Tayman Park,Healdsburg,CA
6092,Blue Rock Springs Gc - West,Vallejo,CA
6093,Black Rock Gc - Black Rock Gc,Cobb,CA
6094,Cypress Lakes Gc,Vacaville,CA
6096,Rancho Solano Gc,Fairfield,CA
6097,Wild Wings Gc,Woodland,CA
6098,Pheasant Run Gc - Pheasant Run Gc,Chowchilla,CA
6099,King City Gc,King City,CA
6100,Valley Gardens Gc,Scotts Valley,CA
6101,Baylands Gl - Baylands Gl,Palo Alto,CA
6102,Callippe Preserve Gc,Pleasanton,CA
6103,Boundary Oak Gc - Boundary Oak Gc,Walnut Creek,CA
6104,Lake Almanor West Gc - Lake Almanor West Gc,Chester,CA
6108,Cinnabar Hills Gc - Canyon/Lake,San Jose,CA
6110,Old Greenwood Gc,Truckee,CA
6111,Rancho Del Rey Gc,Atwater,CA
6112,Sebastopol Gc,Sebastopol,CA
6113,Forest Meadows - Forest Meadows,Murphys,CA
6115,Beau Pre Gc,Mckinleyville,CA
6116,Del Norte Gc,Crescent City,CA
6117,Wildhorse Gc,Davis,CA
6120,Lemoore Gc,Lemoore,CA
6121,Spring Valley Gc,Milpitas,CA
6122,Phoenix Lake Gc,Sonora,CA
6123,Lincoln Hills Gc - Orchard,Lincoln,CA
6124,De Laveaga Gc,Santa Cruz,CA
6125,Mill Valley Gc,Mill Valley,CA
6126,Poplar Creek Gc,San Mateo,CA
6127,Arrowhead Gc,Alturas,CA
6128,Weed Gc - Weed Gc,Weed,CA
6129,Northwood Gc - Northwood Gc,Monte Rio,CA
6130,Bennett Valley Gc,Santa Rosa,CA
6134,Blue Rock Springs Gc - East,Vallejo,CA
6135,Wikiup Gc,Santa Rosa,CA
6136,Airways Gc - Airways Gc,Fresno,CA
6139,Fig Garden Gc,Fresno,CA
6140,Adobe Creek Gc,Petaluma,CA
